R,a.u. V  0   0   0   0      V  0   0   2   2      V  0   0   4   4      V  1   0   0   1      V  1   0   2   1      V  1   0   2   3      V  1   0   4   3      V  1   0   4   5      V  1   0   6   7      V  2   0   0   2      V  2   0   2   0      V  2   0   2   2      V  2   0   2   4      V  2   0   4   6      V  2   2   0   2      V  2   2   2   0      V  2   2   2   1      V  2   2   2   2      V  2   2   2   3      V  2   2   2   4      V  2   2   4   6      V  2   2   6   8      V  3   0   0   3      V  3   0   2   1      V  3   0   2   3      V  3   0   2   5      V  3   0   4   7      V  3   2   0   3      V  3   2   2   1      V  3   2   2   3      V  3   2   2   4      V  3   2   2   5      V  3   2   4   7      V  3   2   6   9      V  4   0   0   4      V  4   0   2   4      V  4   0   2   6      V  4   0   4   8      V  4   2   0   4      V  4   2   2   2      V  4   2   2   4      V  4   2   2   6      V  4   2   4   8      V  4   4   0   4      V  4   4   2   2      V  4   4   2   4      V  4   4   2   5      V  4   4   2   6      V  4   4   4   8      V  5   0   0   5      V  5   0   2   7      V  5   2   0   5      V  5   2   2   7      V  5   4   0   5      V  5   4   2   5      V  5   4   2   7      V  5   4   4   9      V  6   0   0   6      V  6   0   2   8      V  6   0   4  10      V  6   2   0   6      V  6   2   2   8      V  6   2   4  10      V  6   4   0   6      V  6   4   2   8      V  6   4   4  10      V  6   6   0   6      V  6   6   2   8      V  6   6   4  10      V  7   0   0   7      V  7   0   2   9      V  7   2   0   7      V  7   2   2   9      V  7   2   4  11      V  7   4   0   7      V  7   4   2   9      V  7   6   0   7      V  7   6   2   9      V  7   6   4  11      V  8   6   0   8      V  8   6   2  10      V  9   4   2  11      V  9   6   2  11      
  3.00  0.290901925666E+06    0.345715766085E+05    0.436428700623E+04    0.642729240020E+05   -0.484917143878E+04    0.294467997769E+05   -0.125110976062E+04    0.420419595307E+04    0.624963244103E+03    0.151005450654E+04    0.343450470820E+03   -0.644060947667E+03   -0.106359240186E+04   -0.395914141197E+03    0.553505383743E+05    0.204309220783E+04   -0.592646976519E+03   -0.353531936258E+04   -0.922424999928E+03    0.381701248234E+05    0.546270879330E+04    0.671663438308E+03   -0.291815108206E+05   -0.758989010551E+03    0.192735678350E+04   -0.172789780876E+05   -0.418107737422E+04    0.575778678796E+05    0.152293841454E+04   -0.483612069446E+04   -0.318371578984E+03    0.333879030140E+05    0.793190825273E+04    0.147064693964E+04   -0.150685166427E+05    0.175276066514E+04   -0.135574830954E+05   -0.409589001539E+04    0.199343454279E+05    0.117075526872E+04   -0.271963634201E+04    0.179410998622E+05    0.531823640013E+04    0.154809787629E+05    0.103863562574E+04   -0.199180561821E+04    0.210256465443E+03    0.139775739988E+05    0.366591094727E+04   -0.181177605797E+04   -0.227743523934E+04   -0.333412062250E+03   -0.639539548520E+03    0.159906440133E+05   -0.238714089415E+04    0.178710903478E+05    0.551193528226E+04    0.352086694507E+04    0.431823290567E+04    0.191132793936E+04   -0.664482167657E+04   -0.871460939679E+04   -0.378185141233E+04    0.960913236215E+04    0.132459671824E+05    0.545869835190E+04    0.239883200923E+04    0.353955195287E+04    0.126729525896E+04    0.235437757121E+04    0.364121143662E+04   -0.330852446802E+04   -0.507123116971E+04   -0.209346959914E+04    0.239719320800E+04    0.339237825907E+04    0.296997005633E+04    0.496391901807E+04    0.219214634305E+04    0.227371416698E+04    0.432072301581E+04   -0.208945137893E+04    0.239080360807E+04   
  3.27  0.181485815503E+06    0.214885265656E+05    0.267992087910E+04    0.400600279955E+05   -0.298574228289E+04    0.183235588132E+05   -0.759257632077E+03    0.258274293843E+04    0.377368565107E+03    0.954573254896E+03    0.204888283595E+03   -0.386527693545E+03   -0.672232835440E+03   -0.243232199898E+03    0.343444237596E+05    0.126699101042E+04   -0.370740960695E+03   -0.217179983655E+04   -0.574077167495E+03    0.237190283539E+05    0.336618360245E+04    0.407758184727E+03   -0.181254149556E+05   -0.464493327521E+03    0.119239442130E+04   -0.106786646147E+05   -0.255423014914E+04    0.357509414766E+05    0.928703759501E+03   -0.297120596910E+04   -0.191842056625E+03    0.206183943068E+05    0.484297984876E+04    0.885834177049E+03   -0.930896510870E+04    0.107251021800E+04   -0.833952621077E+04   -0.249178082143E+04    0.123094219116E+05    0.706793363174E+03   -0.165967593064E+04    0.110253181625E+05    0.323343409685E+04    0.954685004309E+04    0.632612487447E+03   -0.121643002633E+04    0.120255806862E+03    0.860610051919E+04    0.223871831684E+04   -0.111062089420E+04   -0.138592539719E+04   -0.209143146850E+03   -0.404960517106E+03    0.981930206324E+04   -0.145388789841E+04    0.109540515924E+05    0.335040478239E+04    0.215668888352E+04    0.264061117550E+04    0.115716035247E+04   -0.406555364664E+04   -0.532383684042E+04   -0.229058030515E+04    0.587709738955E+04    0.808025922237E+04    0.330304055868E+04    0.147051231041E+04    0.216407873457E+04    0.767503853590E+03    0.143883495793E+04    0.221905446849E+04   -0.202052253214E+04   -0.309012489376E+04   -0.126690468194E+04    0.146375683365E+04    0.206681347037E+04    0.181412913578E+04    0.302285937670E+04    0.132321956329E+04    0.138395223998E+04    0.262067116449E+04   -0.126276713154E+04    0.144513243013E+04   
  3.54  0.111543361740E+06    0.124220345075E+05    0.123325651855E+04    0.245804890789E+05   -0.147301977732E+04    0.111596066904E+05   -0.278005718730E+03    0.122338162643E+04    0.137148025917E+03    0.792509005513E+03    0.468900318579E+02   -0.120509088337E+03   -0.514298025995E+03   -0.114230258493E+03    0.189145709847E+05    0.718979509817E+03   -0.245960426890E+03   -0.101872108146E+04   -0.339196856791E+03    0.139667838037E+05    0.166337542764E+04    0.156576648850E+03   -0.103524102993E+05   -0.206652067960E+03    0.610659203228E+03   -0.559837861432E+04   -0.106245122336E+04    0.203303062200E+05    0.386242303087E+03   -0.138031794816E+04   -0.717797788958E+02    0.106601925656E+05    0.200188092007E+04    0.293474188442E+03   -0.477708887668E+04    0.458560439860E+03   -0.395444732206E+04   -0.960399115685E+03    0.628539881653E+04    0.252963801302E+03   -0.685843621437E+03    0.515316918598E+04    0.123341005035E+04    0.467562573399E+04    0.258682229834E+03   -0.503393632080E+03   -0.859797330018E+01    0.416626860003E+04    0.917967626060E+03   -0.501727184793E+03   -0.540933253462E+03   -0.981383626496E+02   -0.267515218363E+03    0.442109586671E+04   -0.579235998395E+03    0.482604358026E+04    0.125323194272E+04    0.908578821132E+03    0.110275878339E+04    0.402790956045E+03   -0.169017171014E+04   -0.218860779115E+04   -0.805032129710E+03    0.244424614458E+04    0.324596692655E+04    0.113999403481E+04    0.633086191214E+03    0.904476061932E+03    0.271729604305E+03    0.577502982708E+03    0.863839267585E+03   -0.802602273883E+03   -0.119855687175E+04   -0.430685941234E+03    0.580894303349E+03    0.798696896334E+03    0.727049400681E+03    0.117067787952E+04    0.438185819526E+03    0.518481014029E+03    0.942009972515E+03   -0.424287501643E+03    0.487619206896E+03   
  3.81  0.675069540212E+05    0.728838495789E+04    0.591101458664E+03    0.152394800006E+05   -0.787612127350E+03    0.722449743188E+04   -0.107520237069E+03    0.631844891853E+03    0.547499287557E+02    0.624433532640E+03    0.408523226757E+01   -0.436773612469E+02   -0.374000320988E+03   -0.588114954695E+02    0.104044424572E+05    0.424056771932E+03   -0.160470257713E+03   -0.513046263103E+03   -0.203950745960E+03    0.870038825178E+04    0.886045218626E+03    0.664482439746E+02   -0.604851420805E+04   -0.988475978185E+02    0.320517479708E+03   -0.314154284481E+04   -0.477421566641E+03    0.118533453194E+05    0.175579974192E+03   -0.679967789293E+03   -0.349221199400E+02    0.591155936986E+04    0.896741861567E+03    0.105503003026E+03   -0.256795188466E+04    0.206225480476E+03   -0.201211317560E+04   -0.398240123041E+03    0.337142257001E+04    0.994151577921E+02   -0.302043925055E+03    0.259449020032E+04    0.508215867165E+03    0.235530252610E+04    0.114288638166E+03   -0.219354588236E+03   -0.265640359404E+02    0.215801910780E+04    0.404955991301E+03   -0.245464598056E+03   -0.227813265815E+03   -0.332449289887E+02   -0.160441535375E+03    0.207338516815E+04   -0.243320339199E+03    0.227507024576E+04    0.502349472562E+03    0.394851712363E+03    0.491377014979E+03    0.150757414339E+03   -0.729425398087E+03   -0.958936697396E+03   -0.303260689670E+03    0.105791911211E+04    0.139280288928E+04    0.420595755523E+03    0.280438477443E+03    0.401216090814E+03    0.103515503117E+03    0.238640391270E+03    0.355982227476E+03   -0.328909020034E+03   -0.491224658477E+03   -0.155781881696E+03    0.237511295086E+03    0.325661561977E+03    0.299316480275E+03    0.480496131964E+03    0.155445965918E+03    0.200100160839E+03    0.359644308075E+03   -0.151347346188E+03    0.174706441489E+03   
  4.08  0.400316731260E+05    0.429763497973E+04    0.293764213633E+03    0.945073089663E+04   -0.448349993753E+03    0.492741255771E+04   -0.440161297317E+02    0.354222955353E+03    0.245871719262E+02    0.470980825561E+03   -0.599214422798E+01   -0.206250169689E+02   -0.269816796707E+03   -0.319891757386E+02    0.561851128289E+04    0.253166049845E+03   -0.104088987576E+03   -0.270778318102E+03   -0.123934399190E+03    0.568382627879E+04    0.503755402744E+03    0.316326996225E+02   -0.356938894531E+04   -0.494264290345E+02    0.172545293865E+03   -0.187197896574E+04   -0.231708687050E+03    0.698694753118E+04    0.849302293928E+02   -0.351850019436E+03   -0.199430607226E+02    0.348933041192E+04    0.435535943458E+03    0.430226184955E+02   -0.142937379775E+04    0.957289930538E+02   -0.109631835466E+04   -0.178642384885E+03    0.187503146213E+04    0.390379621890E+02   -0.138952451931E+03    0.140226108508E+04    0.228132825915E+03    0.120035967548E+04    0.516997902816E+02   -0.977590525800E+02   -0.208556167492E+02    0.119096385414E+04    0.192183094273E+03   -0.129496519469E+03   -0.105228281967E+03   -0.209552960071E+01   -0.933040420948E+02    0.100174302427E+04   -0.103037475310E+03    0.114612804835E+04    0.217183525269E+03    0.175538795652E+03    0.232907504232E+03    0.613537483991E+02   -0.324750596718E+03   -0.447578044311E+03   -0.123676083333E+03    0.473190147712E+03    0.639141783852E+03    0.168331756327E+03    0.126635307270E+03    0.189043312700E+03    0.424636611499E+02    0.100843474772E+03    0.154836319105E+03   -0.138776204342E+03   -0.212820323579E+03   -0.604537030077E+02    0.997500164590E+02    0.140401441106E+03    0.125221552647E+03    0.208345167586E+03    0.602597416376E+02    0.789406227379E+02    0.145899161775E+03   -0.577868868338E+02    0.671820157055E+02   
  4.35  0.230913696212E+05    0.250645434528E+04    0.153087859622E+03    0.581693960143E+04   -0.267084894760E+03    0.350748521142E+04   -0.190933092701E+02    0.212782461036E+03    0.113388114007E+02    0.339516357433E+03   -0.733453202734E+01   -0.121475642495E+02   -0.196803931849E+03   -0.179656218198E+02    0.292702395453E+04    0.152238755330E+03   -0.671403698711E+02   -0.148413591015E+03   -0.759407018113E+02    0.385921274753E+04    0.302329509904E+03    0.159778346501E+02   -0.210589275751E+04   -0.268119242876E+02    0.969501025380E+02   -0.117307427962E+04   -0.119942119606E+03    0.411389944472E+04    0.452974096971E+02   -0.192366448577E+03   -0.113892261406E+02    0.216988380216E+04    0.226284606984E+03    0.180114219730E+02   -0.813050409798E+03    0.461870540331E+02   -0.635176523249E+03   -0.849417606305E+02    0.106556846382E+04    0.136552250338E+02   -0.663854436233E+02    0.805928725742E+03    0.109187234982E+03    0.606261116162E+03    0.230024422689E+02   -0.438428265934E+02   -0.140264145256E+02    0.695070603331E+03    0.965698312584E+02   -0.723695999253E+02   -0.531894139874E+02    0.980251865115E+01   -0.549872796584E+02    0.490732336089E+03   -0.423281888977E+02    0.613381869820E+03    0.984593619339E+02    0.788094926109E+02    0.116378649470E+03    0.257342386321E+02   -0.147098058371E+03   -0.220771624585E+03   -0.518701668641E+02    0.215220269811E+03    0.310718698884E+03    0.693988249596E+02    0.574293195934E+02    0.946796338432E+02    0.175016254478E+02    0.429614206342E+02    0.703228270405E+02   -0.596213795565E+02   -0.967592632269E+02   -0.239317471604E+02    0.424489588358E+02    0.636539256739E+02    0.521940079303E+02    0.940375180051E+02    0.234183360611E+02    0.305315998337E+02    0.606001703477E+02   -0.221554568546E+02    0.261943587963E+02   
  4.62  0.128037277384E+05    0.142670071331E+04    0.852886660526E+02    0.352627510367E+04   -0.165228672967E+03    0.258140960308E+04   -0.979204625848E+01    0.136693384973E+03    0.562808344774E+01    0.233953416724E+03   -0.594688008032E+01   -0.902570442296E+01   -0.145831595171E+03   -0.106707744866E+02    0.143115806330E+04    0.927824733075E+02   -0.434611802527E+02   -0.854751229009E+02   -0.469079609971E+02    0.270290941174E+04    0.191249132023E+03    0.863683192508E+01   -0.122947883125E+04   -0.166815092921E+02    0.571390342554E+02   -0.767893652344E+03   -0.674957766234E+02    0.239445734156E+04    0.286424291935E+02   -0.112735383768E+03   -0.649992985544E+01    0.141179246612E+04    0.128241442324E+03    0.811890525061E+01   -0.468509175065E+03    0.243069741557E+02   -0.390361458235E+03   -0.444132612740E+02    0.613877973445E+03    0.523031633951E+01   -0.347175192996E+02    0.491779339679E+03    0.576944566320E+02    0.297908373611E+03    0.112314687697E+02   -0.211244122396E+02   -0.860350054733E+01    0.428205969111E+03    0.525448965393E+02   -0.425584833823E+02   -0.300807369511E+02    0.130283492370E+02   -0.332064275243E+02    0.243615285316E+03   -0.187621211450E+02    0.351933169876E+03    0.486257002546E+02    0.363581192745E+02    0.628180642473E+02    0.117699514949E+02   -0.690819635829E+02   -0.118266207098E+03   -0.236328195476E+02    0.101468859854E+03    0.165027638047E+03    0.311329159561E+02    0.262984852071E+02    0.520119038186E+02    0.770643413416E+01    0.191189671174E+02    0.347671145217E+02   -0.271788399985E+02   -0.481527995689E+02   -0.100084723331E+02    0.192554768496E+02    0.317843990602E+02    0.225225516580E+02    0.466545077030E+02    0.969481626617E+01    0.120569539005E+02    0.273964888505E+02   -0.897423751039E+01    0.110523941628E+02   
  4.89  0.667632838874E+04    0.782516798995E+03    0.493664567550E+02    0.208715840302E+04   -0.104412796365E+03    0.194800437088E+04   -0.596031932988E+01    0.922030413616E+02    0.326917380031E+01    0.152829845748E+03   -0.420598621078E+01   -0.749216368555E+01   -0.110015582690E+03   -0.670879929516E+01    0.618400005970E+03    0.568726349896E+02   -0.283727785515E+02   -0.509784697058E+02   -0.292804284859E+02    0.193883141977E+04    0.126255020639E+03    0.519383154488E+01   -0.702122960422E+03   -0.113484351488E+02    0.345781885193E+02   -0.519280509772E+03   -0.407397797221E+02    0.136094539739E+04    0.199868827024E+02   -0.690735657644E+02   -0.373875175724E+01    0.949319392245E+03    0.780687623792E+02    0.415257330923E+01   -0.269694501545E+03    0.137886087684E+02   -0.250405610630E+03   -0.253531944909E+02    0.353680683325E+03    0.295073337503E+01   -0.196880315669E+02    0.313440141555E+03    0.332919961134E+02    0.136440831975E+03    0.652768021471E+01   -0.112424118140E+02   -0.508173353713E+01    0.274518862849E+03    0.307413787871E+02   -0.258033563025E+02   -0.182797739038E+02    0.126107498202E+02   -0.207646447888E+02    0.120341572078E+03   -0.995039414413E+01    0.212975343963E+03    0.261519311848E+02    0.172587979811E+02    0.363952639104E+02    0.594758765786E+01   -0.335710173133E+02   -0.682043492807E+02   -0.118572112610E+02    0.495782961532E+02    0.946872234208E+02    0.152674169885E+02    0.118695679387E+02    0.308756235866E+02    0.368594975200E+01    0.940268013201E+01    0.189663178168E+02   -0.137269848350E+02   -0.264992891611E+02   -0.446418472483E+01    0.988626089724E+01    0.175729412565E+02    0.105083547423E+02    0.257678353622E+02    0.424224947314E+01    0.538353733901E+01    0.138493410492E+02   -0.392816650324E+01    0.507869582886E+01   
  5.16  0.311329996076E+04    0.403721397894E+03    0.285659223779E+02    0.119605193122E+04   -0.667443853244E+02    0.150642848182E+04   -0.413470004084E+01    0.644482885637E+02    0.241770010731E+01    0.927709046674E+02   -0.275008524292E+01   -0.644188978053E+01   -0.846142772657E+02   -0.441348164168E+01    0.195599455590E+03    0.344479745822E+02   -0.187641661717E+02   -0.306761427377E+02   -0.185702529622E+02    0.142684325297E+04    0.862873007797E+02    0.371545593416E+01   -0.390186791381E+03   -0.770448311806E+01    0.208516253270E+02   -0.360269356464E+03   -0.260004366547E+02    0.747881708356E+03    0.137041587411E+02   -0.426513527551E+02   -0.222655916486E+01    0.654707053049E+03    0.502233799806E+02    0.282331838431E+01   -0.152810478189E+03    0.802007835075E+01   -0.165539148786E+03   -0.156445915381E+02    0.200842551059E+03    0.220124411171E+01   -0.115104351645E+02    0.206040852398E+03    0.207623573064E+02    0.526462855881E+02    0.430194004262E+01   -0.632796678126E+01   -0.293515755207E+01    0.181110554088E+03    0.191243915558E+02   -0.159378515527E+02   -0.116057412164E+02    0.109756961199E+02   -0.132899847906E+02    0.571840480687E+02   -0.611654283383E+01    0.133460329155E+03    0.152896095072E+02    0.814921953535E+01    0.221585819566E+02    0.346401612380E+01   -0.164454122925E+02   -0.413969897428E+02   -0.678801523510E+01    0.246618358555E+02    0.573756019642E+02    0.843167739205E+01    0.489657664206E+01    0.191319891041E+02    0.198640015052E+01    0.515683308126E+01    0.113637995101E+02   -0.765166780655E+01   -0.159662387791E+02   -0.241642711946E+01    0.583801561701E+01    0.106201014236E+02    0.532594296777E+01    0.156089274238E+02    0.216245829678E+01    0.303991241413E+01    0.811543276890E+01   -0.215532629473E+01    0.275250918728E+01   
  5.43  0.110985348589E+04    0.186295585110E+03    0.157087241249E+02    0.655719266523E+03   -0.429783272405E+02    0.119248881896E+04   -0.296743301763E+01    0.461939682995E+02    0.190330030518E+01    0.501322220395E+02   -0.169401200277E+01   -0.551305786355E+01   -0.663797939299E+02   -0.300138716616E+01   -0.800135639383E+01    0.201651226918E+02   -0.126520031861E+02   -0.180643703452E+02   -0.120397353112E+02    0.107853295601E+04    0.605286725225E+02    0.285975425751E+01   -0.210270719554E+03   -0.476088073027E+01    0.121563417155E+02   -0.255383017056E+03   -0.171571839201E+02    0.392251055381E+03    0.838887682552E+01   -0.256349168978E+02   -0.133227820000E+01    0.461276632827E+03    0.333290931881E+02    0.220051528380E+01   -0.836843233101E+02    0.447294066422E+01   -0.111814696773E+03   -0.100551945483E+02    0.110360697113E+03    0.142250122296E+01   -0.648341158653E+01    0.138532070142E+03    0.134667347980E+02    0.105971498011E+02    0.275349232233E+01   -0.332812345350E+01   -0.169025049195E+01    0.122145773854E+03    0.122912915441E+02   -0.988603860590E+01   -0.755677543416E+01    0.901497365237E+01   -0.855085347043E+01    0.242194545730E+02   -0.364779559799E+01    0.852957803356E+02    0.929312637578E+01    0.343482208165E+01    0.137313293000E+02    0.222857363299E+01   -0.749452412139E+01   -0.255818440711E+02   -0.423696335941E+01    0.117120192778E+02    0.355594946143E+02    0.496623297765E+01    0.144513717567E+01    0.119397839589E+02    0.111313915962E+01    0.284016914941E+01    0.708807957976E+01   -0.424709948839E+01   -0.995897351078E+01   -0.151933189187E+01    0.358463526014E+01    0.667253353686E+01    0.262796843558E+01    0.979617612100E+01    0.125100302750E+01    0.191412944116E+01    0.522315043686E+01   -0.146592372100E+01    0.175202997516E+01   
